Gene	Gene name
ENSG00000188559	RALGAPA2
ENSG00000188566	NDOR1
ENSG00000188573	FBLL1
ENSG00000188580	NKAIN2
ENSG00000188596	CFAP54
ENSG00000188610	FAM72B
ENSG00000188611	ASAH2
ENSG00000188612	SUMO2
ENSG00000188613	NANOS1
ENSG00000188620	HMX3
ENSG00000188636	LDOC1L
ENSG00000188643	S100A16
ENSG00000188647	PTAR1
ENSG00000188649	CC2D2B
ENSG00000188659	SAXO2
ENSG00000188674	C2orf80
ENSG00000188677	PARVB
ENSG00000188690	UROS
ENSG00000188706	ZDHHC9
ENSG00000188707	ZBED6CL
ENSG00000188732	FAM221A
ENSG00000188735	TMEM120B
ENSG00000188738	FSIP2
ENSG00000188739	RBM34
ENSG00000188747	NOXA1
ENSG00000188760	TMEM198
ENSG00000188766	SPRED3
ENSG00000188785	ZNF548
ENSG00000188786	MTF1
ENSG00000188807	TMEM201
ENSG00000188818	ZDHHC11
ENSG00000188827	SLX4
ENSG00000188833	ENTPD8
ENSG00000188846	RPL14
ENSG00000188848	BEND4
ENSG00000188859	FAM78B
ENSG00000188869	TMC3
ENSG00000188878	FBF1
ENSG00000188895	MSL1
ENSG00000188906	LRRK2
ENSG00000188910	GJB3
ENSG00000188917	TRMT2B
ENSG00000188958	UTS2B
ENSG00000188959	C9orf152
ENSG00000188976	NOC2L
ENSG00000188986	NELFB
ENSG00000188994	ZNF292
ENSG00000188996	HUS1B
ENSG00000188997	KCTD21
ENSG00000189001	SBSN
ENSG00000189007	ADAT2
ENSG00000189042	ZNF567
ENSG00000189043	NDUFA4
ENSG00000189046	ALKBH2
ENSG00000189050	RNFT1
ENSG00000189052	CGB5
ENSG00000189056	RELN
ENSG00000189057	FAM111B
ENSG00000189058	APOD
ENSG00000189060	H1F0
ENSG00000189064	GAGE2A
ENSG00000189067	LITAF
ENSG00000189068	VSTM1
ENSG00000189079	ARID2
ENSG00000189091	SF3B3
ENSG00000189114	BLOC1S3
ENSG00000189120	SP6
ENSG00000189127	ANKRD34B
ENSG00000189143	CLDN4
ENSG00000189144	ZNF573
ENSG00000189152	GRAPL
ENSG00000189157	FAM47E
ENSG00000189159	HN1
ENSG00000189164	ZNF527
ENSG00000189171	S100A13
ENSG00000189182	KRT77
ENSG00000189184	PCDH18
ENSG00000189195	BTBD8
ENSG00000189221	MAOA
ENSG00000189227	C15orf61
ENSG00000189241	TSPYL1
ENSG00000189252	SPANXN3
ENSG00000189266	PNRC2
ENSG00000189269	DRICH1
ENSG00000189283	FHIT
ENSG00000189298	ZKSCAN3
ENSG00000189299	FOXR2
ENSG00000189306	RRP7A
ENSG00000189308	LIN54
ENSG00000189319	FAM53B
ENSG00000189334	S100A14
ENSG00000189337	KAZN
ENSG00000189339	SLC35E2B
ENSG00000189362	NEMP2
ENSG00000189367	KIAA0408
ENSG00000189369	GSPT2
ENSG00000189376	C8orf76
ENSG00000189403	HMGB1
ENSG00000189410	SH2D5
ENSG00000189430	NCR1
ENSG00000189431	RASSF10
ENSG00000189433	GJB4
ENSG00000196074	SYCP2
ENSG00000196083	IL1RAP
ENSG00000196092	PAX5
ENSG00000196104	SPOCK3
ENSG00000196116	TDRD7
ENSG00000196118	CCDC189
ENSG00000196123	KIAA0895L
ENSG00000196132	MYT1
ENSG00000196139	AKR1C3
ENSG00000196141	SPATS2L
ENSG00000196150	ZNF250
ENSG00000196151	WDSUB1
ENSG00000196152	ZNF79
ENSG00000196154	S100A4
ENSG00000196155	PLEKHG4
ENSG00000196159	FAT4
ENSG00000196169	KIF19
ENSG00000196177	ACADSB
ENSG00000196182	STK40
ENSG00000196187	TMEM63A
ENSG00000196189	SEMA4A
ENSG00000196196	HRCT1
ENSG00000196199	MPHOSPH8
ENSG00000196208	GREB1
ENSG00000196209	SIRPB2
ENSG00000196214	ZNF766
ENSG00000196218	RYR1
ENSG00000196220	SRGAP3
ENSG00000196227	FAM217B
ENSG00000196230	TUBB
ENSG00000196233	LCOR
ENSG00000196235	SUPT5H
ENSG00000196242	OR2C3
ENSG00000196263	ZNF471
ENSG00000196275	GTF2IRD2
ENSG00000196277	GRM7
ENSG00000196284	SUPT3H
ENSG00000196290	NIF3L1
ENSG00000196296	ATP2A1
ENSG00000196305	IARS
ENSG00000196313	POM121
ENSG00000196323	ZBTB44
ENSG00000196337	CGB7
ENSG00000196338	NLGN3
ENSG00000196344	ADH7
ENSG00000196345	ZKSCAN7
ENSG00000196352	CD55
ENSG00000196353	CPNE4
ENSG00000196357	ZNF565
ENSG00000196358	NTNG2
ENSG00000196363	WDR5
ENSG00000196365	LONP1
ENSG00000196367	TRRAP
ENSG00000196368	NUDT11
ENSG00000196371	FUT4
ENSG00000196372	ASB13
ENSG00000196376	SLC35F1
ENSG00000196378	ZNF34
ENSG00000196381	ZNF781
ENSG00000196388	INCA1
ENSG00000196391	ZNF774
ENSG00000196396	PTPN1
ENSG00000196405	EVL
ENSG00000196406	SPANXD
ENSG00000196418	ZNF124
ENSG00000196419	XRCC6
ENSG00000196420	S100A5
ENSG00000196422	PPP1R26
ENSG00000196428	TSC22D2
ENSG00000196436	NPIPB15
ENSG00000196437	ZNF569
ENSG00000196440	ARMCX4
ENSG00000196449	YRDC
ENSG00000196453	ZNF777
ENSG00000196455	PIK3R4
ENSG00000196458	ZNF605
ENSG00000196459	TRAPPC2
ENSG00000196460	RFX8
ENSG00000196465	MYL6B
ENSG00000196466	ZNF799
ENSG00000196470	SIAH1
ENSG00000196476	C20orf96
ENSG00000196482	ESRRG
ENSG00000196497	IPO4
ENSG00000196498	NCOR2
ENSG00000196503	ARL9
ENSG00000196504	PRPF40A
ENSG00000196505	GDAP2
ENSG00000196510	ANAPC7
ENSG00000196511	TPK1
ENSG00000196517	SLC6A9
ENSG00000196526	AFAP1
ENSG00000196531	NACA
ENSG00000196542	SPTSSB
ENSG00000196544	BORCS6
ENSG00000196547	MAN2A2
ENSG00000196550	FAM72A
ENSG00000196557	CACNA1H
ENSG00000196565	HBG2
ENSG00000196584	XRCC2
ENSG00000196588	MKL1
ENSG00000196591	HDAC2
ENSG00000196597	ZNF782
ENSG00000196605	ZNF846
ENSG00000196611	MMP1
ENSG00000196616	ADH1B
ENSG00000196628	TCF4
ENSG00000196632	WNK3
ENSG00000196636	SDHAF3
ENSG00000196639	HRH1
ENSG00000196642	RABL6
ENSG00000196646	ZNF136
ENSG00000196652	ZKSCAN5
ENSG00000196655	TRAPPC4
ENSG00000196659	TTC30B
ENSG00000196663	TECPR2
ENSG00000196670	ZFP62
ENSG00000196678	ERI2
ENSG00000196684	HSH2D
ENSG00000196700	ZNF512B
ENSG00000196704	AMZ2
ENSG00000196712	NF1
ENSG00000196715	VKORC1L1
ENSG00000196724	ZNF418
ENSG00000196730	DAPK1
ENSG00000196748	CLPSL2
ENSG00000196754	S100A2
ENSG00000196757	ZNF700
ENSG00000196767	POU3F4
ENSG00000196776	CD47
ENSG00000196781	TLE1
ENSG00000196782	MAML3
ENSG00000196792	STRN3
ENSG00000196793	ZNF239
ENSG00000196812	ZSCAN16
ENSG00000196814	MVB12B
ENSG00000196821	C6orf106
ENSG00000196839	ADA
ENSG00000196843	ARID5A
ENSG00000196850	PPTC7
ENSG00000196862	RGPD4
ENSG00000196865	NHLRC2
ENSG00000196867	ZFP28
ENSG00000196872	KIAA1211L
ENSG00000196873	CBWD3
ENSG00000196878	LAMB3
ENSG00000196890	HIST3H2BB
ENSG00000196911	KPNA5
ENSG00000196912	ANKRD36B
ENSG00000196914	ARHGEF12
ENSG00000196923	PDLIM7
ENSG00000196924	FLNA
ENSG00000196935	SRGAP1
ENSG00000196937	FAM3C
ENSG00000196943	NOP9
ENSG00000196950	SLC39A10
ENSG00000196954	CASP4
ENSG00000196961	AP2A1
ENSG00000196968	FUT11
ENSG00000196975	ANXA4
ENSG00000196976	LAGE3
ENSG00000196990	FAM163B
ENSG00000196993	NPIPB9
ENSG00000196998	WDR45
ENSG00000197006	METTL9
ENSG00000197008	ZNF138
ENSG00000197013	ZNF429
ENSG00000197016	ZNF470
ENSG00000197019	SERTAD1
ENSG00000197024	ZNF398
ENSG00000197037	ZSCAN25
ENSG00000197044	ZNF441
ENSG00000197045	GMFB
ENSG00000197046	SIGLEC15
ENSG00000197050	ZNF420
ENSG00000197054	ZNF763
ENSG00000197056	ZMYM1
ENSG00000197062	ZSCAN26
ENSG00000197070	ARRDC1
ENSG00000197077	KIAA1671
ENSG00000197081	IGF2R
ENSG00000197093	GAL3ST4
ENSG00000197102	DYNC1H1
ENSG00000197106	SLC6A17
ENSG00000197111	PCBP2
ENSG00000197114	ZGPAT
ENSG00000197122	SRC
ENSG00000197124	ZNF682
ENSG00000197128	ZNF772
ENSG00000197136	PCNX3
ENSG00000197140	ADAM32
ENSG00000197142	ACSL5
ENSG00000197147	LRRC8B
ENSG00000197150	ABCB8
ENSG00000197157	SND1
ENSG00000197162	ZNF785
ENSG00000197170	PSMD12
ENSG00000197183	NOL4L
ENSG00000197191	CYSRT1
ENSG00000197208	SLC22A4
ENSG00000197213	ZSCAN5B
ENSG00000197217	ENTPD4
ENSG00000197223	C1D
ENSG00000197226	TBC1D9B
ENSG00000197249	SERPINA1
ENSG00000197261	C6orf141
ENSG00000197265	GTF2E2
ENSG00000197279	ZNF165
ENSG00000197283	SYNGAP1
ENSG00000197299	BLM
ENSG00000197302	ZNF720
ENSG00000197312	DDI2
ENSG00000197321	SVIL
ENSG00000197323	TRIM33
ENSG00000197324	LRP10
ENSG00000197329	PELI1
ENSG00000197343	ZNF655
ENSG00000197345	MRPL21
ENSG00000197355	UAP1L1
ENSG00000197361	FBXL22
ENSG00000197362	ZNF786
ENSG00000197363	ZNF517
ENSG00000197375	SLC22A5
ENSG00000197376	OR8S1
ENSG00000197380	DACT3
ENSG00000197381	ADARB1
ENSG00000197385	ZNF860
ENSG00000197386	HTT
ENSG00000197408	CYP2B6
ENSG00000197410	DCHS2
ENSG00000197415	VEPH1
ENSG00000197417	SHPK
ENSG00000197442	MAP3K5
ENSG00000197444	OGDHL
ENSG00000197448	GSTK1
ENSG00000197451	HNRNPAB
ENSG00000197461	PDGFA
ENSG00000197471	SPN
ENSG00000197472	ZNF695
ENSG00000197479	PCDHB11
ENSG00000197483	ZNF628
ENSG00000197496	SLC2A10
ENSG00000197497	ZNF665
ENSG00000197498	RPF2
ENSG00000197535	MYO5A
ENSG00000197536	C5orf56
ENSG00000197548	ATG7
ENSG00000197555	SIPA1L1
ENSG00000197557	TTC30A
ENSG00000197563	PIGN
ENSG00000197565	COL4A6
ENSG00000197566	ZNF624
ENSG00000197568	HHLA3
ENSG00000197576	HOXA4
ENSG00000197579	TOPORS
ENSG00000197586	ENTPD6
ENSG00000197599	CCDC154
ENSG00000197601	FAR1
ENSG00000197603	C5orf42
ENSG00000197619	ZNF615
ENSG00000197622	CDC42SE1
ENSG00000197641	SERPINB13
ENSG00000197646	PDCD1LG2
ENSG00000197647	ZNF433
ENSG00000197694	SPTAN1
ENSG00000197696	NMB
ENSG00000197702	PARVA
ENSG00000197705	KLHL14
ENSG00000197712	FAM114A1
ENSG00000197714	ZNF460
ENSG00000197728	RPS26
ENSG00000197746	PSAP
ENSG00000197747	S100A10
ENSG00000197756	RPL37A
ENSG00000197757	HOXC6
ENSG00000197763	TXNRD3
ENSG00000197766	CFD
ENSG00000197768	STPG3
ENSG00000197769	MAP1LC3C
ENSG00000197771	MCMBP
ENSG00000197776	KLHDC1
ENSG00000197780	TAF13
ENSG00000197782	ZNF780A
ENSG00000197785	ATAD3A
ENSG00000197798	FAM118B
ENSG00000197808	ZNF461
ENSG00000197822	OCLN
ENSG00000197826	C4orf22
ENSG00000197837	HIST4H4
ENSG00000197841	ZNF181
ENSG00000197852	FAM212B
ENSG00000197857	ZNF44
ENSG00000197859	ADAMTSL2
ENSG00000197860	SGTB
ENSG00000197863	ZNF790
ENSG00000197872	FAM49A
ENSG00000197879	MYO1C
ENSG00000197885	NKIRAS1
ENSG00000197903	HIST1H2BK
ENSG00000197905	TEAD4
ENSG00000197915	HRNR
ENSG00000197921	HES5
ENSG00000197928	ZNF677
ENSG00000197937	ZNF347
ENSG00000197943	PLCG2
ENSG00000197948	FCHSD1
ENSG00000197951	ZNF71
ENSG00000197956	S100A6
ENSG00000197958	RPL12
ENSG00000197959	DNM3
ENSG00000197961	ZNF121
ENSG00000197965	MPZL1
ENSG00000197971	MBP
ENSG00000197976	AKAP17A
ENSG00000197991	RP11-310K10.1
ENSG00000198000	NOL8
ENSG00000198001	IRAK4
ENSG00000198003	CCDC151
ENSG00000198015	MRPL42
ENSG00000198018	ENTPD7
ENSG00000198021	SPANXA1
ENSG00000198026	ZNF335
ENSG00000198028	ZNF560
ENSG00000198033	TUBA3C
ENSG00000198039	ZNF273
ENSG00000198040	ZNF84
ENSG00000198042	MAK16
ENSG00000198046	ZNF667
ENSG00000198055	GRK6
ENSG00000198056	PRIM1
ENSG00000198060	MARCH5
ENSG00000198064	NPIPB13
ENSG00000198074	AKR1B10
ENSG00000198075	SULT1C4
ENSG00000198081	ZBTB14
ENSG00000198087	CD2AP
ENSG00000198099	ADH4
ENSG00000198105	ZNF248
ENSG00000198113	TOR4A
ENSG00000198121	LPAR1
ENSG00000198130	HIBCH
ENSG00000198131	ZNF544
ENSG00000198142	SOWAHC
ENSG00000198156	NPIPB6
ENSG00000198157	HMGN5
ENSG00000198160	MIER1
ENSG00000198162	MAN1A2
ENSG00000198169	ZNF251
ENSG00000198171	DDRGK1
ENSG00000198176	TFDP1
ENSG00000198182	ZNF607
ENSG00000198185	ZNF334
ENSG00000198189	HSD17B11
ENSG00000198198	SZT2
ENSG00000198205	ZXDA
ENSG00000198208	RPS6KL1
ENSG00000198216	CACNA1E
ENSG00000198218	QRICH1
ENSG00000198231	DDX42
ENSG00000198246	SLC29A3
ENSG00000198252	STYX
ENSG00000198265	HELZ
ENSG00000198270	TMEM116
ENSG00000198276	UCKL1
ENSG00000198300	PEG3
ENSG00000198301	SDAD1
ENSG00000198315	ZKSCAN8
ENSG00000198331	HYLS1
ENSG00000198336	MYL4
ENSG00000198342	ZNF442
ENSG00000198346	ZNF813
ENSG00000198353	HOXC4
ENSG00000198355	PIM3
ENSG00000198356	ASNA1
ENSG00000198363	ASPH
ENSG00000198369	SPRED2
ENSG00000198380	GFPT1
ENSG00000198393	ZNF26
ENSG00000198399	ITSN2
ENSG00000198400	NTRK1
ENSG00000198408	MGEA5
ENSG00000198429	ZNF69
ENSG00000198431	TXNRD1
ENSG00000198435	NRARP
ENSG00000198440	ZNF583
ENSG00000198455	ZXDB
ENSG00000198464	ZNF480
ENSG00000198466	ZNF587
ENSG00000198478	SH3BGRL2
ENSG00000198492	YTHDF2
ENSG00000198498	TMA16
ENSG00000198517	MAFK
ENSG00000198520	C1orf228
ENSG00000198522	GPN1
ENSG00000198551	ZNF627
ENSG00000198553	KCNRG
ENSG00000198554	WDHD1
ENSG00000198556	ZNF789
ENSG00000198561	CTNND1
ENSG00000198563	DDX39B
ENSG00000198573	SPANXC
ENSG00000198576	ARC
ENSG00000198585	NUDT16
ENSG00000198586	TLK1
ENSG00000198589	LRBA
ENSG00000198597	ZNF536
ENSG00000198604	BAZ1A
ENSG00000198610	AKR1C4
ENSG00000198612	COPS8
ENSG00000198624	CCDC69
ENSG00000198625	MDM4
ENSG00000198626	RYR2
ENSG00000198642	KLHL9
ENSG00000198646	NCOA6
ENSG00000198648	STK39
ENSG00000198668	CALM1
ENSG00000198677	TTC37
ENSG00000198680	TUSC1
ENSG00000198681	MAGEA1
ENSG00000198682	PAPSS2
ENSG00000198689	SLC9A6
ENSG00000198690	FAN1
ENSG00000198692	EIF1AY
ENSG00000198700	IPO9
ENSG00000198707	CEP290
ENSG00000198718	TOGARAM1
ENSG00000198719	DLL1
ENSG00000198720	ANKRD13B
ENSG00000198721	ECI2
ENSG00000198722	UNC13B
ENSG00000198727	MT-CYB
ENSG00000198728	LDB1
ENSG00000198730	CTR9
ENSG00000198732	SMOC1
ENSG00000198734	F5
ENSG00000198736	MSRB1
ENSG00000198740	ZNF652
ENSG00000198743	SLC5A3
ENSG00000198746	GPATCH3
ENSG00000198755	RPL10A
ENSG00000198756	COLGALT2
ENSG00000198758	EPS8L3
ENSG00000198768	APCDD1L
ENSG00000198771	RCSD1
ENSG00000198780	FAM169A
ENSG00000198783	ZNF830
ENSG00000198791	CNOT7
ENSG00000198792	TMEM184B
ENSG00000198793	MTOR
ENSG00000198795	ZNF521
ENSG00000198796	ALPK2
ENSG00000198797	BRINP2
ENSG00000198799	LRIG2
ENSG00000198804	MT-CO1
ENSG00000198805	PNP
ENSG00000198807	PAX9
ENSG00000198815	FOXJ3
ENSG00000198816	ZNF358
ENSG00000198818	SFT2D1
ENSG00000198824	CHAMP1
ENSG00000198826	ARHGAP11A
ENSG00000198830	HMGN2
ENSG00000198832	SELENOM
ENSG00000198836	OPA1
ENSG00000198837	DENND4B
ENSG00000198838	RYR3
ENSG00000198839	ZNF277
ENSG00000198840	MT-ND3
ENSG00000198841	KTI12
ENSG00000198842	DUSP27
ENSG00000198844	ARHGEF15
ENSG00000198846	TOX
ENSG00000198848	CES1
ENSG00000198855	FICD
ENSG00000198856	OSTC
ENSG00000198858	R3HDM4
ENSG00000198860	TSEN15
ENSG00000198862	LTN1
ENSG00000198863	RUNDC1
ENSG00000198865	CCDC152
ENSG00000198873	GRK5
ENSG00000198874	TYW1
ENSG00000198879	SFMBT2
ENSG00000198887	SMC5
ENSG00000198890	PRMT6
ENSG00000198894	CIPC
ENSG00000198898	CAPZA2
ENSG00000198900	TOP1
ENSG00000198908	BHLHB9
ENSG00000198909	MAP3K3
ENSG00000198910	L1CAM
ENSG00000198911	SREBF2
ENSG00000198912	C1orf174
ENSG00000198914	POU3F3
ENSG00000198915	RASGEF1A
ENSG00000198917	SPOUT1
ENSG00000198919	DZIP3
ENSG00000198920	KIAA0753
ENSG00000198924	DCLRE1A
ENSG00000198925	ATG9A
ENSG00000198929	NOS1AP
ENSG00000198930	CSAG1
ENSG00000198931	APRT
ENSG00000198932	GPRASP1
ENSG00000198933	TBKBP1
ENSG00000198934	MAGEE1
ENSG00000198937	CCDC167
ENSG00000198938	MT-CO3
ENSG00000198945	L3MBTL3
ENSG00000198952	SMG5
ENSG00000198959	TGM2
ENSG00000198960	ARMCX6
ENSG00000198961	PJA2
ENSG00000198963	RORB
ENSG00000198964	SGMS1
ENSG00000203485	INF2
ENSG00000203666	EFCAB2
ENSG00000203667	COX20
ENSG00000203668	CHML
ENSG00000203685	STUM
ENSG00000203697	CAPN8
ENSG00000203705	TATDN3
ENSG00000203722	RAET1G
ENSG00000203724	C1orf53
ENSG00000203727	SAMD5
ENSG00000203760	CENPW
ENSG00000203778	FAM229B
ENSG00000203780	FANK1
ENSG00000203791	METTL10
ENSG00000203797	DDO
ENSG00000203805	PLPP4
ENSG00000203814	HIST2H2BF
ENSG00000203867	RBM20
ENSG00000203872	C6orf163
ENSG00000203879	GDI1
ENSG00000203880	PCMTD2
ENSG00000203883	SOX18
ENSG00000203926	SPANXA2
ENSG00000203943	SAMD13
ENSG00000203965	EFCAB7
ENSG00000203985	LDLRAD1
ENSG00000203995	ZYG11A
ENSG00000204052	LRRC73
ENSG00000204065	TCEAL5
ENSG00000204084	INPP5B
ENSG00000204103	MAFB
ENSG00000204116	CHIC1
ENSG00000204120	GIGYF2
ENSG00000204128	C2orf72
ENSG00000204130	RUFY2
ENSG00000204138	PHACTR4
ENSG00000204147	ASAH2B
ENSG00000204160	ZDHHC18
ENSG00000204175	GPRIN2
ENSG00000204176	SYT15
ENSG00000204178	TMEM57
ENSG00000204179	PTPN20
ENSG00000204186	ZDBF2
ENSG00000204209	DAXX
ENSG00000204217	BMPR2
ENSG00000204219	TCEA3
ENSG00000204220	PFDN6
ENSG00000204227	RING1
ENSG00000204231	RXRB
ENSG00000204237	OXLD1
ENSG00000204256	BRD2
ENSG00000204257	HLA-DMA
ENSG00000204264	PSMB8
ENSG00000204267	TAP2
ENSG00000204271	SPIN3
ENSG00000204291	COL15A1
ENSG00000204304	PBX2
ENSG00000204305	AGER
ENSG00000204308	RNF5
ENSG00000204310	AGPAT1
ENSG00000204311	DFNB59
ENSG00000204315	FKBPL
ENSG00000204316	MRPL38
ENSG00000204323	SMIM5
ENSG00000204334	ERICH2
ENSG00000204335	SP5
ENSG00000204344	STK19
ENSG00000204348	DXO
ENSG00000204351	SKIV2L
ENSG00000204352	C9orf129
ENSG00000204356	NELFE
ENSG00000204371	EHMT2
ENSG00000204379	XAGE1A
ENSG00000204381	LAYN
ENSG00000204382	XAGE1B
ENSG00000204386	NEU1
ENSG00000204388	HSPA1B
ENSG00000204389	HSPA1A
ENSG00000204390	HSPA1L
ENSG00000204392	LSM2
ENSG00000204394	VARS
ENSG00000204396	VWA7
ENSG00000204397	CARD16
ENSG00000204406	MBD5
ENSG00000204410	MSH5
ENSG00000204420	MPIG6B
ENSG00000204428	LY6G5C
ENSG00000204438	GPANK1
ENSG00000204439	C6orf47
ENSG00000204442	FAM155A
ENSG00000204444	APOM
ENSG00000204463	BAG6
ENSG00000204469	PRRC2A
ENSG00000204472	AIF1
ENSG00000204514	ZNF814
ENSG00000204516	MICB
ENSG00000204519	ZNF551
ENSG00000204531	POU5F1
ENSG00000204532	ZSCAN5C
ENSG00000204536	CCHCR1
ENSG00000204540	PSORS1C1
ENSG00000204560	DHX16
ENSG00000204568	MRPS18B
ENSG00000204569	PPP1R10
ENSG00000204574	ABCF1
ENSG00000204576	PRR3
ENSG00000204580	DDR1
ENSG00000204590	GNL1
ENSG00000204592	HLA-E
ENSG00000204599	TRIM39
ENSG00000204611	ZNF616
ENSG00000204618	RNF39
ENSG00000204619	PPP1R11
ENSG00000204624	DISP3
ENSG00000204628	RACK1
ENSG00000204634	TBC1D8
ENSG00000204673	AKT1S1
ENSG00000204681	GABBR1
ENSG00000204682	CASC10
ENSG00000204687	MAS1L
ENSG00000204713	TRIM27
ENSG00000204740	MALRD1
ENSG00000204764	RANBP17
ENSG00000204779	FOXD4L5
ENSG00000204822	MRPL53
ENSG00000204839	MROH6
ENSG00000204842	ATXN2
ENSG00000204843	DCTN1
ENSG00000204852	TCTN1
ENSG00000204856	FAM216A
ENSG00000204859	ZBTB48
ENSG00000204866	IGFL2
ENSG00000204869	IGFL4
ENSG00000204897	KRT25
ENSG00000204920	ZNF155
ENSG00000204922	UQCC3
ENSG00000204923	FBXO48
ENSG00000204946	ZNF783
ENSG00000204947	ZNF425
ENSG00000204950	LRRC10B
ENSG00000204954	C12orf73
ENSG00000204956	PCDHGA1
ENSG00000204967	PCDHA4
ENSG00000204970	PCDHA1
ENSG00000204978	ERICH4
ENSG00000204991	SPIRE2
ENSG00000205002	AARD
ENSG00000205078	SYCE1L
ENSG00000205084	TMEM231
ENSG00000205085	FAM71F2
ENSG00000205089	CCNI2
ENSG00000205129	C4orf47
ENSG00000205133	TRIQK
ENSG00000205138	SDHAF1
ENSG00000205177	C11orf91
ENSG00000205189	ZBTB10
ENSG00000205208	C4orf46
ENSG00000205212	CCDC144NL
ENSG00000205213	LGR4
ENSG00000205220	PSMB10
ENSG00000205250	E2F4
ENSG00000205269	TMEM170B
ENSG00000205302	SNX2
ENSG00000205307	SAP25
ENSG00000205323	SARNP
ENSG00000205339	IPO7
ENSG00000205352	PRR13
ENSG00000205356	TECPR1
ENSG00000205363	C15orf59
ENSG00000205413	SAMD9
ENSG00000205420	KRT6A
ENSG00000205423	CNEP1R1
ENSG00000205464	ATP6AP1L
ENSG00000205476	CCDC85C
ENSG00000205517	RGL3
ENSG00000205531	NAP1L4
ENSG00000205542	TMSB4X
ENSG00000205544	TMEM256
ENSG00000205572	SERF1B
ENSG00000205581	HMGN1
ENSG00000205593	DENND6B
ENSG00000205609	EIF3CL
ENSG00000205629	LCMT1
ENSG00000205643	CDPF1
ENSG00000205649	HTN3
ENSG00000205659	LIN52
ENSG00000205670	SMIM11A
ENSG00000205683	DPF3
ENSG00000205707	ETFRF1
ENSG00000205710	C17orf107
ENSG00000205726	ITSN1
ENSG00000205730	ITPRIPL2
ENSG00000205758	CRYZL1
ENSG00000205765	C5orf51
ENSG00000205777	GAGE1
ENSG00000205808	PLPP6
ENSG00000205809	KLRC2
ENSG00000205810	KLRC3
ENSG00000205922	ONECUT3
ENSG00000205927	OLIG2
ENSG00000205937	RNPS1
ENSG00000205978	NYNRIN
ENSG00000206043	C18orf63
ENSG00000206052	DOK6
ENSG00000206053	HN1L
ENSG00000206075	SERPINB5
ENSG00000206077	ZDHHC11B
ENSG00000206262	FOXL2NB
ENSG00000206418	RAB12
ENSG00000206432	TMEM200C
ENSG00000206503	HLA-A
ENSG00000206535	LNP1
ENSG00000206538	VGLL3
ENSG00000206557	TRIM71
ENSG00000206559	ZCWPW2
ENSG00000206561	COLQ
ENSG00000206562	METTL6
ENSG00000211448	DIO2
ENSG00000211450	SELENOH
ENSG00000211455	STK38L
ENSG00000211456	SACM1L
ENSG00000211584	SLC48A1
ENSG00000212123	PRR22
ENSG00000212719	C17orf51
ENSG00000212864	RNF208
ENSG00000212907	MT-ND4L
ENSG00000212916	MAP10
ENSG00000212993	POU5F1B
ENSG00000213015	ZNF580
ENSG00000213024	NUP62
ENSG00000213030	CGB8
ENSG00000213047	DENND1B
ENSG00000213066	FGFR1OP
ENSG00000213077	FAM106A
ENSG00000213079	SCAF8
ENSG00000213085	CFAP45
ENSG00000213123	TCTEX1D2
ENSG00000213139	CRYGS
ENSG00000213145	CRIP1
ENSG00000213160	KLHL23
ENSG00000213186	TRIM59
ENSG00000213190	MLLT11
ENSG00000213199	ASIC3
ENSG00000213203	GIMAP1
ENSG00000213221	DNLZ
ENSG00000213231	TCL1B
ENSG00000213246	SUPT4H1
ENSG00000213337	ANKRD39
ENSG00000213339	QTRT1
ENSG00000213341	CHUK
ENSG00000213347	MXD3
ENSG00000213366	GSTM2
ENSG00000213390	ARHGAP19
ENSG00000213397	HAUS7
ENSG00000213398	LCAT
ENSG00000213413	PVRIG
ENSG00000213420	GPC2
ENSG00000213424	KRT222
ENSG00000213445	SIPA1
ENSG00000213462	ERV3-1
ENSG00000213463	SYNJ2BP
ENSG00000213465	ARL2
ENSG00000213516	RBMXL1
ENSG00000213523	SRA1
ENSG00000213533	TMEM110
ENSG00000213551	DNAJC9
ENSG00000213563	C8orf82
ENSG00000213585	VDAC1
ENSG00000213588	ZBTB9
ENSG00000213593	TMX2
ENSG00000213619	NDUFS3
ENSG00000213625	LEPROT
ENSG00000213626	LBH
ENSG00000213638	ADAT3
ENSG00000213639	PPP1CB
ENSG00000213658	LAT
ENSG00000213672	NCKIPSD
ENSG00000213676	ATF6B
ENSG00000213689	TREX1
ENSG00000213699	SLC35F6
ENSG00000213719	CLIC1
ENSG00000213722	DDAH2
ENSG00000213741	RPS29
ENSG00000213762	ZNF134
ENSG00000213780	GTF2H4
ENSG00000213782	DDX47
ENSG00000213809	KLRK1
ENSG00000213822	CEACAM18
ENSG00000213853	EMP2
ENSG00000213859	KCTD11
ENSG00000213865	C8orf44
ENSG00000213886	UBD
ENSG00000213889	PPM1N
ENSG00000213901	SLC23A3
ENSG00000213906	LTB4R2
ENSG00000213918	DNASE1
ENSG00000213920	MDP1
ENSG00000213921	LEUTX
ENSG00000213923	CSNK1E
ENSG00000213928	IRF9
ENSG00000213930	GALT
ENSG00000213931	HBE1
ENSG00000213934	HBG1
ENSG00000213937	CLDN9
ENSG00000213965	NUDT19
ENSG00000213977	TAX1BP3
ENSG00000213988	ZNF90
ENSG00000214013	GANC
ENSG00000214022	REPIN1
ENSG00000214026	MRPL23
ENSG00000214046	SMIM7
ENSG00000214050	FBXO16
ENSG00000214078	CPNE1
